"type","name","time_units","begin_time","frequency","count","units"
"signal","","s",0.0000,2000.3556,146960,"uV"

"time","value"
0.5249,-18.3277
0.5254,-12.5290
0.5259,-7.3407
0.5264,-4.8991
0.5269,-4.2887
0.5274,-3.6783
0.5279,-3.6783
0.5284,-4.5939
0.5289,-4.8991
0.5294,-4.5939
0.5299,-3.6783
0.5304,-3.6783
0.5309,-5.5095
0.5314,-8.5615
0.5319,-11.0030
0.5324,-12.5290
0.5329,-12.8342
0.5334,-12.5290
0.5339,-10.0874
0.5344,-3.9835
0.5349,3.9515
0.5354,12.4970
0.5359,21.3476
0.5364,31.4190
0.5369,40.5748
0.5374,43.6268
0.5379,39.3541
0.5384,33.2502
0.5389,29.5878
0.5394,27.1463
0.5399,22.5684
0.5404,16.4645
0.5409,11.2762
0.5414,7.0035
0.5419,3.0359
0.5424,1.2048
0.5429,3.6463
0.5434,7.6138
0.5439,9.1398
0.5444,7.9190
0.5449,7.3087
0.5454,8.5294
0.5459,8.5294
0.5464,6.6983
0.5469,5.4775
0.5474,5.7827
0.5479,6.3931
0.5484,6.3931
0.5489,6.6983
0.5494,6.3931
0.5499,3.3411
0.5504,-2.7628
0.5509,-10.6978
0.5514,-18.9381
0.5519,-28.3991
0.5524,-37.2497
0.5529,-42.4380
0.5534,-43.0484
0.5539,-37.8601
0.5544,-21.6848
0.5549,9.4450
0.5554,46.9839
0.5559,70.7891
0.5564,70.7891
0.5569,57.9709
0.5574,50.9515
0.5579,55.2242
0.5584,60.7177
0.5589,57.3605
0.5594,45.7631
0.5599,32.3346
0.5604,22.2632
0.5609,17.3801
0.5614,15.8541
0.5619,15.5489
0.5624,16.4645
0.5629,20.4320
0.5634,25.9255
0.5639,26.5359
0.5644,19.8216
0.5649,12.4970
0.5654,12.4970
0.5659,16.7697
0.5664,17.0749
0.5669,10.9710
0.5674,4.8671
0.5679,2.7307
0.5684,0.5944
0.5689,-4.8991
0.5694,-11.0030
0.5699,-13.1394
0.5704,-14.0550
0.5709,-17.4121
0.5714,-21.0744
0.5719,-20.1588
0.5724,-15.8861
0.5729,-12.8342
0.5734,-13.4446
0.5739,-15.2757
0.5744,-18.0225
0.5749,-22.6004
0.5754,-25.9575
0.5759,-21.9900
0.5764,-12.8342
0.5769,-7.3407
0.5774,-7.9511
0.5779,-8.2563
0.5784,-4.5939
0.5789,-3.0680
0.5794,-7.6459
0.5799,-8.8667
0.5804,-0.0160
0.5809,10.9710
0.5814,11.8866
0.5819,7.9190
0.5824,10.9710
0.5829,17.0749
0.5834,10.9710
0.5839,-6.4251
0.5844,-20.1588
0.5849,-22.2952
0.5854,-21.6848
0.5859,-23.5160
0.5864,-19.5485
0.5869,-4.2887
0.5874,10.3606
0.5879,11.5814
0.5884,1.5100
0.5889,-11.3082
0.5894,-23.8212
0.5899,-34.1978
0.5904,-36.9445
0.5909,-32.0614
0.5914,-27.7887
0.5919,-29.0095
0.5924,-26.5679
0.5929,-14.0550
0.5934,-2.1524
0.5939,-4.5939
0.5944,-14.3602
0.5949,-10.0874
0.5954,13.4125
0.5959,37.5229
0.5964,41.7956
0.5969,27.7567
0.5974,12.1918
0.5979,6.3931
0.5984,11.8866
0.5989,28.0619
0.5994,51.2566
0.5999,69.5683
0.6004,69.2631
0.6009,51.5618
0.6014,34.1658
0.6019,31.1138
0.6024,35.3865
0.6029,30.1982
0.6034,12.4970
0.6039,-1.5420
0.6044,-1.5420
0.6049,6.3931
0.6054,10.3606
0.6059,9.1398
0.6064,9.1398
0.6069,12.1918
0.6074,11.5814
0.6079,6.3931
0.6084,2.1203
0.6089,1.2048
0.6094,-0.9316
0.6099,-7.9511
0.6104,-16.4965
0.6109,-22.2952
0.6114,-26.5679
0.6119,-30.5355
0.6124,-32.6718
0.6129,-31.7562
0.6134,-29.3147
0.6139,-26.2627
0.6144,-21.3796
0.6149,-15.8861
0.6154,-12.2238
0.6159,-12.2238
0.6164,-13.4446
0.6169,-13.7498
0.6174,-14.6653
0.6179,-16.4965
0.6184,-16.4965
0.6189,-12.2238
0.6194,-6.4251
0.6199,-3.6783
0.6204,-5.2043
0.6209,-8.2563
0.6214,-11.6134
0.6219,-15.5809
0.6224,-20.4640
0.6229,-23.8212
0.6234,-23.5160
0.6239,-21.3796
0.6244,-21.0744
0.6249,-25.3472
0.6254,-31.7562
0.6259,-36.9445
0.6264,-40.9121
0.6269,-44.2692
0.6274,-46.4056
0.6279,-44.8796
0.6284,-42.4380
0.6289,-42.4380
0.6294,-42.7432
0.6299,-36.6393
0.6304,-22.2952
0.6309,-9.1718
0.6314,-8.5615
0.6319,-21.9900
0.6324,-39.0809
0.6329,-44.5744
0.6334,-33.8926
0.6339,-22.6004
0.6344,-34.5030
0.6349,-69.9055
0.6354,-93.1003
0.6359,-67.4640
0.6364,-3.9835
0.6369,48.2047
0.6374,62.8540
0.6379,61.9385
0.6384,74.4514
0.6389,92.1527
0.6394,91.8475
0.6399,77.8086
0.6404,73.5358
0.6409,81.4709
0.6414,78.4189
0.6419,57.9709
0.6424,41.4904
0.6429,46.3735
0.6434,62.8540
0.6439,73.8410
0.6444,79.3345
