"type","name","time_units","begin_time","frequency","count","units"
"signal","","s",0.0000,2000.3556,146960,"uV"

"time","value"
0.4894,59.5019
0.4899,57.6708
0.4904,50.9565
0.4909,43.0214
0.4914,34.7812
0.4919,25.9305
0.4924,18.3007
0.4929,14.9435
0.4934,14.6384
0.4939,14.3332
0.4944,13.4176
0.4949,14.0280
0.4954,16.7747
0.4959,18.6059
0.4964,15.8591
0.4969,10.6708
0.4974,8.8397
0.4979,12.8072
0.4984,19.2163
0.4989,23.1838
0.4994,22.5734
0.4999,19.2163
0.5004,13.7228
0.5009,6.7033
0.5014,-0.0110
0.5019,-3.3681
0.5024,-2.4525
0.5029,-0.0110
0.5034,2.1254
0.5039,3.9565
0.5044,7.3137
0.5049,12.5020
0.5054,19.5215
0.5059,28.6773
0.5064,38.7487
0.5069,44.5474
0.5074,42.7162
0.5079,34.1708
0.5084,24.7098
0.5089,16.1643
0.5094,8.2293
0.5099,0.9046
0.5104,-3.6733
0.5109,-5.1993
0.5114,-5.1993
0.5119,-5.8097
0.5124,-7.6408
0.5129,-8.2512
0.5134,-6.4201
0.5139,-3.3681
0.5144,-1.2318
0.5149,-1.2318
0.5154,-1.5370
0.5159,-1.8421
0.5164,-1.8421
0.5169,-2.4525
0.5174,-2.4525
0.5179,-0.6214
0.5184,2.4306
0.5189,4.5669
0.5194,4.5669
0.5199,3.6514
0.5204,4.2617
0.5209,6.3981
0.5214,8.2293
0.5219,8.2293
0.5224,6.7033
0.5229,4.8721
0.5234,2.1254
0.5239,-1.5370
0.5244,-6.7253
0.5249,-10.0824
0.5254,-10.6928
0.5259,-7.9460
0.5264,-3.3681
0.5269,0.5994
0.5274,3.0410
0.5279,3.0410
0.5284,2.1254
0.5289,4.5669
0.5294,10.6708
0.5299,15.8591
0.5304,15.8591
0.5309,10.9760
0.5314,7.0085
0.5319,5.4825
0.5324,5.1773
0.5329,3.3462
0.5334,-1.2318
0.5339,-8.2512
0.5344,-15.8811
0.5349,-19.8486
0.5354,-17.1019
0.5359,-11.9136
0.5364,-10.3876
0.5369,-13.1343
0.5374,-15.2707
0.5379,-12.5240
0.5384,-7.6408
0.5389,-3.3681
0.5394,1.5150
0.5399,9.1449
0.5404,16.1643
0.5409,18.3007
0.5414,15.2487
0.5419,10.6708
0.5424,7.9241
0.5429,6.7033
0.5434,3.3462
0.5439,-2.7577
0.5444,-9.1668
0.5449,-10.9980
0.5454,-6.7253
0.5459,-1.5370
0.5464,-0.3162
0.5469,-3.3681
0.5474,-7.0305
0.5479,-10.6928
0.5484,-14.9655
0.5489,-17.7123
0.5494,-15.2707
0.5499,-9.4720
0.5504,-5.5045
0.5509,-4.2837
0.5514,-0.6214
0.5519,9.4500
0.5524,20.4370
0.5529,24.0994
0.5534,17.6903
0.5539,6.0929
0.5544,-5.8097
0.5549,-14.9655
0.5554,-18.3226
0.5559,-16.7967
0.5564,-14.3551
0.5569,-14.9655
0.5574,-18.9330
0.5579,-22.9006
0.5584,-24.7317
0.5589,-24.4265
0.5594,-23.2058
0.5599,-20.1538
0.5604,-15.2707
0.5609,-10.3876
0.5614,-6.7253
0.5619,-3.6733
0.5624,-0.0110
0.5629,2.1254
0.5634,1.8202
0.5639,-0.9266
0.5644,-2.4525
0.5649,-0.3162
0.5654,2.1254
0.5659,1.8202
0.5664,-0.3162
0.5669,-2.1473
0.5674,-1.5370
0.5679,-0.3162
0.5684,0.2942
0.5689,0.9046
0.5694,1.8202
0.5699,2.4306
0.5704,3.9565
0.5709,7.3137
0.5714,11.8916
0.5719,14.3332
0.5724,12.8072
0.5729,8.2293
0.5734,3.0410
0.5739,-0.0110
0.5744,-1.2318
0.5749,-2.1473
0.5754,-2.4525
0.5759,-1.8421
0.5764,-0.9266
0.5769,-2.7577
0.5774,-5.8097
0.5779,-6.7253
0.5784,-2.4525
0.5789,3.3462
0.5794,6.0929
0.5799,4.8721
0.5804,3.0410
0.5809,0.9046
0.5814,-1.8421
0.5819,-3.3681
0.5824,0.9046
0.5829,8.5345
0.5834,11.2812
0.5839,6.7033
0.5844,0.9046
0.5849,-2.1473
0.5854,-5.5045
0.5859,-9.4720
0.5864,-8.8616
0.5869,-2.1473
0.5874,1.5150
0.5879,-3.9785
0.5884,-15.5759
0.5889,-25.9525
0.5894,-32.3616
0.5899,-34.1928
0.5904,-28.3941
0.5909,-18.0175
0.5914,-15.5759
0.5919,-27.7837
0.5924,-42.4330
0.5929,-43.6538
0.5934,-32.3616
0.5939,-20.7642
0.5944,-12.2188
0.5949,-1.5370
0.5954,8.5345
0.5959,7.6189
0.5964,-6.1149
0.5969,-19.8486
0.5974,-21.3746
0.5979,-14.6603
0.5984,-8.5564
0.5989,-3.9785
0.5994,2.1254
0.5999,8.2293
0.6004,10.0604
0.6009,8.8397
0.6014,9.1449
0.6019,11.8916
0.6024,15.8591
0.6029,20.1318
0.6034,21.9630
0.6039,17.3851
0.6044,6.3981
0.6049,-3.3681
0.6054,-4.5889
0.6059,2.1254
0.6064,11.2812
0.6069,19.2163
0.6074,26.8461
0.6079,34.1708
0.6084,38.7487
0.6089,39.6643
0.6094,41.4955
0.6099,47.2942
0.6104,53.3980
0.6109,56.4500
0.6114,57.6708
0.6119,60.4175
0.6124,62.2487
0.6129,56.4500
0.6134,39.9695
0.6139,18.9111
0.6144,2.4306
0.6149,-5.8097
0.6154,-9.1668
0.6159,-10.0824
0.6164,-9.1668
0.6169,-7.9460
0.6174,-7.0305
0.6179,-7.3356
0.6184,-7.0305
0.6189,-5.5045
0.6194,-2.7577
0.6199,-0.0110
0.6204,3.3462
0.6209,7.0085
0.6214,8.8397
0.6219,8.5345
0.6224,4.8721
0.6229,-0.6214
0.6234,-6.1149
0.6239,-7.0305
0.6244,-2.1473
0.6249,4.5669
0.6254,7.9241
0.6259,5.7877
0.6264,0.5994
0.6269,-3.9785
0.6274,-8.2512
0.6279,-12.5240
0.6284,-14.6603
0.6289,-12.8291
0.6294,-7.0305
0.6299,-0.6214
0.6304,4.2617
0.6309,7.6189
0.6314,10.0604
0.6319,11.5864
0.6324,9.4500
0.6329,1.5150
0.6334,-8.5564
0.6339,-13.4395
0.6344,-6.7253
0.6349,7.9241
0.6354,23.4890
0.6359,33.5604
0.6364,36.9175
0.6369,29.8981
0.6374,8.5345
0.6379,-21.6798
0.6384,-47.9265
0.6389,-58.6083
0.6394,-57.9979
0.6399,-57.6927
0.6404,-61.0499
0.6409,-61.0499
0.6414,-51.2836
0.6419,-35.1083
0.6424,-21.6798
0.6429,-16.4915
0.6434,-17.4071
0.6439,-20.7642
0.6444,-23.2058
0.6449,-21.6798
0.6454,-13.7447
0.6459,-2.7577
0.6464,3.3462
0.6469,-0.0110
0.6474,-9.4720
